Facultad,Licenciatura,Bachillerato,Bioquimica Diagnostico Inicial,Intentos,Calificacion,Fecha,Bioquimica Diagnostico Final,Intentos,Calificacion,Fecha,Topicos de Salud I Diagnostico Inicial,Intentos,Calificacion,Fecha,Topicos de Salud I Diagnostico Final,Intentos,Calificacion,Fecha,Topicos de Salud II Diagnostico Inicial,Intentos,Calificacion,Fecha,Topicos de Salud II Diagnostico Final,Intentos,Calificacion,Fecha,Introducción a la Ética Diagnostico Inicial,Intentos,Calificacion,Fecha,Introducción a la Ética Diagnostico Final,Intentos,Calificacion,Fecha,Biologia Celular Diagnostico Inicial,Intentos,Calificacion,Fecha,Biologia Celular Diagnostico Final,Intentos,Calificacion,Fecha,"Lectura y Redacción, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Lectura y Redacción, Diagnostico Final",Intentos,Calificacion,Fecha,"Matematicas, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Matematicas, Diagnostico Final",Intentos,Calificacion,Fecha,"Estadistica en la investigación social, Diagnostico Inicial",Intentos,Calificacion,Fecha,"Estadistica en la investigación social, Diagnostico Final",Intentos,Calificacion,Fecha
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,7,5/7/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/12/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/12/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/12/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,5/12/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",2,5,5/12/2025,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",2,7,5/12/2025,,,,
fm-cu,neurociencias,inc-unam,Bioquimica Diagnostico Inicial,1,5,5/8/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,2,5/8/2025,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,8,5/8/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,5,4/29/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/1/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,4/29/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,8,4/30/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,4/29/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,4/29/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/1/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,4/30/2025,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,4,5/8/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,3,5/8/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,5,5/8/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,5/8/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,5/8/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,5,5/8/2025,,,,,"Matematicas, Diagnostico Inicial",1,6,5/8/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/8/2025,,,,
fm-cu,neurociencias,enp,Bioquimica Diagnostico Inicial,1,6,3/15/2025,,,,,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,3,3/15/2025,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,3,3/15/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,3/15/2025,,,,,"Matematicas, Diagnostico Inicial",1,10,3/15/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,7,3/15/2025,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,3,5/5/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,5/5/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,3,5/5/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/5/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/5/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,4,5/5/2025,,,,,"Matematicas, Diagnostico Inicial",1,6,5/5/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,3,5/5/2025,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,4,3/22/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,4/18/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,3,4/18/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,6,3/22/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,4/18/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,5,5/17/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,4/18/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,4/18/2025,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,inc-sep,Bioquimica Diagnostico Inicial,1,3,5/9/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,5/9/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,5,5/9/2025,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,8,5/9/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,5/9/2025,,,,,"Matematicas, Diagnostico Inicial",1,9,5/9/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/9/2025,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,6,4/24/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,4/24/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,3,4/24/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,4/24/2025,,,,,,,,,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,4/24/2025,,,,,"Matematicas, Diagnostico Inicial",1,10,4/24/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-unam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,cch,Bioquimica Diagnostico Inicial,1,6,3/29/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,3/18/2025,Topicos de Salud I Diagnostico Final,1,7,4/17/2025,Topicos de Salud II Diagnostico Inicial,1,7,4/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,4,5/18/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,4/6/2025,Biologia Celular Diagnostico Final,1,4,5/16/2025,"Lectura y Redacción, Diagnostico Inicial",1,7,4/29/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/18/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,7,5/7/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/12/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/12/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/12/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,5/12/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",2,5,5/12/2025,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",2,7,5/12/2025,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,7,5/7/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/12/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/12/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/12/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,5/12/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",2,5,5/12/2025,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",2,7,5/12/2025,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,com_medicina,inc-sep,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,cch,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,inc-sep,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,inc-sep,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,cch,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,inc-unam,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,inc-sep,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,cch,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,com_medicina,enp,Bioquimica Diagnostico Inicial,1,3,4/30/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/6/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,2,5/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/6/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/6/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/6/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/6/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/6/2025,,,,
fm-cu,medico_cirujano,enp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,5,5/14/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,5/14/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/14/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/14/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/14/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,8,5/14/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/14/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,7,5/14/2025,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,4,3/28/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,3/28/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,7,3/28/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,4/19/2025,,,,,Biologia Celular Diagnostico Inicial,1,3,3/28/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,3/28/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,3/28/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,7,3/28/2025,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,6,4/18/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,4/18/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,7,4/18/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,3,4/18/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,4/18/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,4/18/2025,,,,,"Matematicas, Diagnostico Inicial",1,6,4/18/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,9,4/18/2025,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,5,5/13/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,5/13/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/13/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,4,5/13/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/13/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,5/13/2025,,,,,"Matematicas, Diagnostico Inicial",1,8,5/13/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,5/13/2025,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,2,5/13/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,5/14/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/13/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,5/21/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/21/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,5/14/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/21/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/21/2025,,,,
fm-cu,neurociencias,inc-unam,Bioquimica Diagnostico Inicial,1,6,3/29/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,3/18/2025,Topicos de Salud I Diagnostico Final,1,7,4/17/2025,Topicos de Salud II Diagnostico Inicial,1,7,4/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,4,5/18/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,4/6/2025,Biologia Celular Diagnostico Final,1,4,5/16/2025,"Lectura y Redacción, Diagnostico Inicial",1,7,4/29/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/18/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,6,4/18/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,4/18/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,7,4/18/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,3,4/18/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,4/18/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,4/18/2025,,,,,"Matematicas, Diagnostico Inicial",1,6,4/18/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,9,4/18/2025,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,3,5/5/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,5/5/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,3,5/5/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/5/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/5/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,4,5/5/2025,,,,,"Matematicas, Diagnostico Inicial",1,6,5/5/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,3,5/5/2025,,,,
fm-cu,medico_cirujano,otra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,4,5/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,5,5/14/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,5/14/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/14/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,7,5/14/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/14/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,8,5/14/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,5/14/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,7,5/14/2025,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,2,5/13/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,5/14/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/13/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,5/21/2025,,,,,Biologia Celular Diagnostico Inicial,1,5,5/21/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,5/14/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/21/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,6,5/21/2025,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,3,5/14/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,5/14/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lectura y Redacción, Diagnostico Inicial",1,9,5/14/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/14/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,5/15/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,7,5/15/2025,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,8,5/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,Bioquimica Diagnostico Inicial,1,3,5/15/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,2,5/15/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/15/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,6,5/15/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,5/15/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,6,5/15/2025,,,,,"Matematicas, Diagnostico Inicial",1,4,5/15/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,1,5/15/2025,,,,
fm-cu,neurociencias,inc-unam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,inc-sep,Bioquimica Diagnostico Inicial,1,6,5/16/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,7,5/16/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,cch,Bioquimica Diagnostico Inicial,1,6,3/29/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,4,3/18/2025,Topicos de Salud I Diagnostico Final,1,7,4/17/2025,Topicos de Salud II Diagnostico Inicial,1,7,4/6/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,4,5/18/2025,,,,,Biologia Celular Diagnostico Inicial,1,6,4/6/2025,Biologia Celular Diagnostico Final,1,4,5/16/2025,"Lectura y Redacción, Diagnostico Inicial",1,7,4/29/2025,,,,,"Matematicas, Diagnostico Inicial",1,5,5/18/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,6,4/17/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,6,4/17/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,8,4/17/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,4/17/2025,Introducción a la Ética Diagnostico Final,14,10,6/3/2025,Biologia Celular Diagnostico Inicial,1,8,4/17/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,8,4/17/2025,,,,,"Matematicas, Diagnostico Inicial",1,8,4/17/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,8,4/17/2025,,,,
fm-cu,medico_cirujano,enp,Bioquimica Diagnostico Inicial,1,9,5/3/2025,,,,,,,,,,,,,Topicos de Salud II Diagnostico Inicial,1,5,5/3/2025,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,9,5/3/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,8,5/3/2025,,,,,,,,,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,5/3/2025,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,4,3/22/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,5,4/18/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,3,4/18/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,6,3/22/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,4/18/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,5,5/17/2025,,,,,"Matematicas, Diagnostico Inicial",1,7,4/18/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,5,4/18/2025,,,,
fm-cu,medico_cirujano,otra,Bioquimica Diagnostico Inicial,1,4,5/17/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,7,5/17/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/17/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,5/17/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,5/17/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,7,5/17/2025,,,,,"Matematicas, Diagnostico Inicial",1,8,5/17/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,3,5/17/2025,,,,
fm-cu,medico_cirujano,inc-sep,Bioquimica Diagnostico Inicial,1,4,5/17/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,7,5/17/2025,,,,,Topicos de Salud II Diagnostico Inicial,1,4,5/17/2025,,,,,Introducción a la Ética Diagnostico Inicial,1,5,5/17/2025,,,,,Biologia Celular Diagnostico Inicial,1,4,5/17/2025,,,,,"Lectura y Redacción, Diagnostico Inicial",1,7,5/17/2025,,,,,"Matematicas, Diagnostico Inicial",1,8,5/17/2025,,,,,"Estadistica en la investigación social, Diagnostico Inicial",1,3,5/17/2025,,,,
fm-cu,medico_cirujano,cch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matematicas, Diagnostico Inicial",1,3,5/17/2025,,,,,,,,,,,,
fm-cu,medico_cirujano,inc-sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,medico_cirujano,cch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,inc-unam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,inc-sep,Bioquimica Diagnostico Inicial,1,5,5/8/2025,,,,,Topicos de Salud I Diagnostico Inicial,1,2,5/8/2025,,,,,,,,,,,,,,,,,,,,,Biologia Celular Diagnostico Inicial,1,8,5/8/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm-cu,neurociencias,cch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matematicas, Diagnostico Inicial",1,9,5/25/2025,,,,,,,,,,,,
